baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000155495,0.58112300167346,2.41907251939969,3.39028976572192,0.713529723582368,0.475518026975985,NA
ENSG00000155506,625.886855518746,-1.10194798886636,0.0960784681121355,-11.4692501922517,1.88283607630047e-30,2.82197188890367e-28
ENSG00000155508,27.8257242193312,-0.487448560241636,0.309913602466188,-1.57285306731516,0.115752844530128,0.228093055396819
ENSG00000155511,0.135554078429087,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000155530,0.151117307723828,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000155542,4.18824219302686,0.0837653532316353,0.902264472058992,0.0928390242835125,0.926031447979519,0.955924212127459
ENSG00000155545,16.3632830030469,-0.70252895350935,0.418628942520107,-1.67816622825978,0.0933146526277701,0.193272308164552
ENSG00000155561,114.364173472923,-1.53135871026798,0.171234136210007,-8.94306908752042,3.78508951191931e-19,2.29237380317791e-17
ENSG00000155592,21.262216084747,-0.0203747528647263,0.359498276279638,-0.0566755231084271,0.954803672396975,0.972433035282196
ENSG00000155621,8.88344106189795,-0.77966532377476,0.557885075181787,-1.39753751885315,0.162251992392071,0.294855488440117
ENSG00000155622,0,NA,NA,NA,NA,NA
ENSG00000155629,24.6762700509671,1.39073623655236,0.358279531745427,3.88170719599057,0.000103725722522248,0.000637829370404112
ENSG00000155636,4.35303910013041,-0.172632435955081,0.814194216824837,-0.212028570564289,0.832084744936779,0.897847684179212
ENSG00000155640,55.1825631728843,-0.0684561136178372,0.22416106526828,-0.305388063426214,0.760070611862298,0.84947655491051
ENSG00000155657,0.183658702360402,-1.46889026907446,4.0804728567969,-0.35998040438566,0.718861787631746,NA
ENSG00000155659,0,NA,NA,NA,NA,NA
ENSG00000155660,270.306084113244,0.157004736511838,0.113510961672062,1.38316805882969,0.16661334115529,0.300718739333681
ENSG00000155666,0.557779543011088,2.36599624892093,3.48408641815403,0.679086556691812,0.497083019837499,NA
ENSG00000155714,0,NA,NA,NA,NA,NA
ENSG00000155719,2.23539650862554,0.411551606167487,1.37229822199715,0.299899540472,0.764253784856533,0.851959242257365
ENSG00000155729,9.35533424904639,-0.195420812854262,0.54698654731173,-0.357268042175252,0.720891152016468,0.823828012447655
ENSG00000155744,20.8182488131753,0.172136898093617,0.362205736604074,0.475246194904361,0.634611504494171,0.758894705325959
ENSG00000155749,0.900523733531976,-2.38707056927293,2.30964289297846,-1.03352365706831,0.30135890540659,NA
ENSG00000155754,0,NA,NA,NA,NA,NA
ENSG00000155755,26.8485786164962,-1.20301022585541,0.32456911756534,-3.70648395287708,0.000210156545406617,0.00119110115383628
ENSG00000155760,54.1317842845483,0.100351339657188,0.226963517950764,0.442147445383522,0.658382513318327,0.777545346435637
ENSG00000155761,0,NA,NA,NA,NA,NA
ENSG00000155792,0.549996543083978,2.34743709227925,3.2203147979987,0.728946466270344,0.466034409751455,NA
ENSG00000155816,0,NA,NA,NA,NA,NA
ENSG00000155827,95.5826665290459,0.193480383554178,0.17654393459479,1.09593333805697,0.273107948284434,0.429595646840288
ENSG00000155833,0,NA,NA,NA,NA,NA
ENSG00000155846,18.7655037431064,1.49950849248261,0.417165962847585,3.59451303804108,0.000324998870752871,0.00174532509744159
ENSG00000155849,5.32568984496312,3.01989422216697,1.04011252151042,2.90343031134897,0.00369099105596712,0.0140720179395163
ENSG00000155850,42.3924743932237,1.41390250920894,0.286611044324244,4.93317524641301,8.09035053610826e-07,8.42418394770347e-06
ENSG00000155858,3.06317906979082,-1.19106472299028,1.05268196003269,-1.13145733299476,0.25786265203519,0.413371438083205
ENSG00000155868,8.57520672428122,0.220451640301966,0.578118849963871,0.381325812703985,0.702961502255998,0.810139244308699
ENSG00000155875,0,NA,NA,NA,NA,NA
ENSG00000155876,55.28180881498,1.00516654273722,0.234855030012277,4.27994470752736,1.86939750755573e-05,0.000140517326327822
ENSG00000155886,0,NA,NA,NA,NA,NA
ENSG00000155890,0,NA,NA,NA,NA,NA
ENSG00000155893,8.46696201487238,0.233765832566922,0.59326133332566,0.394035173768185,0.693555070734025,0.803542604790463
ENSG00000155897,0,NA,NA,NA,NA,NA
ENSG00000155903,29.3418990896466,-0.776807873921239,0.310785835168774,-2.4994957492171,0.0124370191162315,0.0387608673905993
ENSG00000155906,10.5280707616192,0.660850921146728,0.518291120649617,1.27505738535213,0.202288931274831,0.346876738684233
ENSG00000155918,2.46079177103724,-0.660482740714232,1.18623271416244,-0.556790192032918,0.577670785791677,0.716228846071605
ENSG00000155926,0.255542157003952,1.25637856019313,4.04667299501095,0.310471975803848,0.756202067346045,NA
ENSG00000155957,5.6667051444674,-3.23019993140127,0.937684290597278,-3.44486941265031,0.00057133534140824,0.00283717329177224
ENSG00000155959,20.3387841027521,-0.868364964293549,0.391353953022149,-2.21887362472714,0.0264953233470634,0.0717273504513276
ENSG00000155961,14.0538845189083,0.591519882733159,0.452128927896316,1.30829912937756,0.190771870330746,0.33213799150172
ENSG00000155962,0,NA,NA,NA,NA,NA
ENSG00000155966,2.41738898963436,1.66976812291415,1.30919103465816,1.27541976587866,0.202160706243657,0.346810108426816
ENSG00000155970,0,NA,NA,NA,NA,NA
ENSG00000155974,0.400018621426165,-2.39039992700846,4.03572287606974,-0.592310225556516,0.553642869760639,NA
ENSG00000155975,47.5190038612743,0.136176690606822,0.243428262451849,0.559411997749269,0.575880575097464,0.715017959930237
ENSG00000155980,7.17348092870415,3.48995746169981,0.965574451007598,3.61438463710175,0.000301061830944106,0.001632732254221
ENSG00000156006,0.151117307723828,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000156009,0,NA,NA,NA,NA,NA
ENSG00000156011,38.0914662982412,2.08822843667288,0.321404007048178,6.49720722479934,8.18247202278329e-11,1.71485197562229e-09
ENSG00000156017,23.3147019991848,-0.128832630204084,0.349267031987986,-0.368865705620092,0.71222782652411,0.817579799625928
ENSG00000156026,24.4946426917449,0.04290648336932,0.337611247821248,0.127088429802663,0.898870408885451,0.941044279430925
ENSG00000156030,106.445890472809,0.121071425930189,0.165489546481978,0.731595611348018,0.464415427694934,0.621762710108945
ENSG00000156042,0.719231402215654,-1.97930530091304,2.78656829635579,-0.710302095771896,0.477516820469865,NA
ENSG00000156049,0.135554078429087,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000156050,4.37758418533009,1.46047328888991,0.905598471668657,1.61271615907086,0.106806188239363,0.214683042684322
ENSG00000156052,61.5236383377254,-1.36132431797198,0.231365061979801,-5.88388024675407,4.00757855943406e-09,6.40780718371579e-08
ENSG00000156076,0,NA,NA,NA,NA,NA
ENSG00000156096,0,NA,NA,NA,NA,NA
ENSG00000156097,0,NA,NA,NA,NA,NA
ENSG00000156103,0,NA,NA,NA,NA,NA
ENSG00000156110,14.4030545664257,0.482871704641266,0.459530878411242,1.05079272650996,0.293353797098222,0.451627271357482
ENSG00000156113,3.39654291438744,-0.786978527217866,0.946721928204946,-0.831266820564761,0.405822913901383,0.569099727877568
ENSG00000156127,1.85183810617692,-1.73921039972703,1.48522015012454,-1.17101185274196,0.241594012900158,0.394897814231218
ENSG00000156136,10.2423944632679,-0.991730125270671,0.525293339605172,-1.88795488253494,0.0590320076537266,0.134860189309622
ENSG00000156140,0,NA,NA,NA,NA,NA
ENSG00000156150,0,NA,NA,NA,NA,NA
ENSG00000156162,20.9867197591853,-0.986102901176949,0.368507364289847,-2.67593811341402,0.00745204041146431,0.0252623659185075
ENSG00000156170,4.04512396529941,-2.29098934064497,0.973779629407198,-2.35267741433413,0.0186387959220147,0.0537114520905845
ENSG00000156171,14.339291402237,-1.50860120408512,0.461591869897372,-3.26825774557194,0.0010821177082255,0.00491624695488363
ENSG00000156172,2.04650912845113,-0.962457591761136,1.31730126619679,-0.730628305353316,0.465006218013724,0.622113245843872
ENSG00000156194,0,NA,NA,NA,NA,NA
ENSG00000156206,0,NA,NA,NA,NA,NA
ENSG00000156218,0,NA,NA,NA,NA,NA
ENSG00000156219,0,NA,NA,NA,NA,NA
ENSG00000156222,0,NA,NA,NA,NA,NA
ENSG00000156232,19.7132930744375,-0.526919936657746,0.392172791815183,-1.3435912629708,0.179080596337651,0.317012394232649
ENSG00000156234,0,NA,NA,NA,NA,NA
ENSG00000156239,8.51630220280356,-0.144375388602875,0.579940242661035,-0.24894873295982,0.803400438219869,0.878239371468582
ENSG00000156253,25.8991149933,-0.427397143695126,0.323829372264315,-1.31982204303036,0.186894440185728,0.327059759815524
ENSG00000156256,49.6559812418563,-0.485290072449017,0.24825527594037,-1.95480265468993,0.0506063677245809,0.120028338282821
ENSG00000156261,195.484979007831,-0.37322101465345,0.129202686391831,-2.88864748153601,0.00386902547590228,0.0146375828688011
ENSG00000156265,2.70104713586985,-1.96643303351558,1.24644610263297,-1.57763182006966,0.114650217809419,0.226582303124155
ENSG00000156269,0,NA,NA,NA,NA,NA
ENSG00000156273,50.4627423880948,0.24425159722881,0.24281005254398,1.00593692340876,0.314445913252146,0.474692080662869
ENSG00000156282,0,NA,NA,NA,NA,NA
ENSG00000156284,0,NA,NA,NA,NA,NA
ENSG00000156298,33.6279082886574,-1.39088406919786,0.516852611343824,-2.69106518700088,0.00712242762604432,0.0243508251417617
ENSG00000156299,151.769278453769,-0.00888207285617178,0.141844526306812,-0.0626183687691955,0.950070401959088,0.970077634031321
ENSG00000156304,162.799008154039,-0.389766783995077,0.157032792277109,-2.48207255531236,0.0130620675889466,0.0403781164343313
ENSG00000156313,8.19584648403786,-0.877937395793213,0.590966818572292,-1.48559507607247,0.137386258247099,0.26078256362677
ENSG00000156345,2.79723348595171,-0.737111879442576,1.14012075920064,-0.646520882541759,0.517942077608581,0.669444646999663
ENSG00000156374,5.24147446191802,-0.127928639528351,0.741212438525942,-0.172593757037813,0.862970759416865,0.919683985364321
ENSG00000156381,19.5472443724031,1.40976190491435,0.412720697580648,3.41577709375448,0.000636002854385602,0.00310836968161184
ENSG00000156384,5.41883345923149,0.347707491423885,0.750818841472193,0.463104376472634,0.643289553160486,0.766492442768433
ENSG00000156395,0,NA,NA,NA,NA,NA
ENSG00000156398,7.23363028817191,-1.05454282394049,0.66468351990375,-1.58653372975638,0.112618286993492,0.223609011429069
ENSG00000156411,36.1752946597263,0.495022410446266,0.276194282747743,1.79229781848303,0.0730852725646622,0.159734277592608
ENSG00000156413,0,NA,NA,NA,NA,NA
ENSG00000156414,0,NA,NA,NA,NA,NA
ENSG00000156427,11.9652690466296,1.25113509839622,0.5120026117255,2.44361077413213,0.0145411048154126,0.0439969235830122
ENSG00000156453,165.13527654289,0.408755449687324,0.138802072652311,2.9448800142288,0.00323079925952258,0.0125898270422441
ENSG00000156463,71.2197668952473,1.49835683489026,0.221374271605686,6.76843259165706,1.30185017323885e-11,3.19815444876127e-10
ENSG00000156466,0,NA,NA,NA,NA,NA
ENSG00000156467,59.3123440362502,-0.315318098348388,0.220507262822393,-1.42996695125802,0.152726504587343,0.281839791406469
ENSG00000156469,10.7106600470322,0.176634363926622,0.527866889062196,0.33461913900383,0.737912405588333,0.835876347363897
ENSG00000156471,78.8832506914674,-0.358139928622307,0.190769180007362,-1.87734689958035,0.0604705642035621,0.137364089352795
ENSG00000156475,0,NA,NA,NA,NA,NA
ENSG00000156482,174.685369828581,0.138740948409233,0.134696012945223,1.03003010538742,0.302995873498211,0.462108415147132
ENSG00000156486,0,NA,NA,NA,NA,NA
ENSG00000156500,20.4461741829098,0.1286288699331,0.365077336079167,0.35233321058639,0.724588384508302,0.826398343530683
ENSG00000156502,23.7655373370868,-0.599850027781772,0.347319889329325,-1.7270822841159,0.0841528867857541,0.17803308399698
ENSG00000156504,367.28664731874,0.980060019955742,0.117315895708877,8.35402580386713,6.59749247695077e-17,3.07841488594325e-15
ENSG00000156508,5361.6946908835,-0.0702170161606423,0.129878235625022,-0.540637280932655,0.5887576161989,0.725098398834601
ENSG00000156509,0.702093414805034,-1.91090725524488,3.05068424566977,-0.626386443617452,0.531061499163893,NA
ENSG00000156510,4.69706697498169,1.63061045428022,0.877286185283727,1.85869842889735,0.0630698962963831,0.141914400443992
ENSG00000156515,157.910014577445,0.878984110872509,0.148712222597109,5.91063797932636,3.40785255708716e-09,5.49627350457166e-08
ENSG00000156521,17.1898154828444,0.623784580267357,0.409171767324288,1.52450542799298,0.127382501963104,0.245627233804878
ENSG00000156531,80.5345546148811,0.079663251095018,0.186369568398866,0.427447741492451,0.669053240580887,0.784850101838836
ENSG00000156535,70.8935224966948,-0.454911878244842,0.212273916023832,-2.14304181486796,0.032109740887341,0.0836160644588216
ENSG00000156564,0,NA,NA,NA,NA,NA
ENSG00000156574,0.183658702360402,-1.46889026907446,4.0804728567969,-0.35998040438566,0.718861787631746,NA
ENSG00000156575,0,NA,NA,NA,NA,NA
ENSG00000156587,40.1947920783289,0.618509870577122,0.284882552084629,2.17110478002663,0.0299232528023567,0.0789716058688004
ENSG00000156599,178.403946424404,-0.0453487399237995,0.134556145782705,-0.337024664759894,0.736098306911103,0.834649753778615
ENSG00000156603,18.8604499503813,0.275603288975806,0.386394304906477,0.71326954221676,0.475678980890011,0.631430015964035
ENSG00000156639,83.2930323581813,0.136177328908108,0.188800269218074,0.721277196648574,0.470738984032236,0.627531156107343
ENSG00000156642,87.2108161770401,0.944708950432618,0.188951360103934,4.99974675976387,5.74056615074741e-07,6.18580396113217e-06
ENSG00000156650,44.3229483522617,-1.14425915606219,0.260974140408826,-4.38456911581226,1.16215581057472e-05,9.26353089265158e-05
ENSG00000156671,36.8997497071453,-0.122690089251907,0.27138563863264,-0.452087626560024,0.651205857181604,0.771928734222621
ENSG00000156675,126.010076823615,1.52666830915598,0.170489269956975,8.95462986932406,3.4087729298598e-19,2.07292511201884e-17
ENSG00000156687,0.151117307723828,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000156689,0,NA,NA,NA,NA,NA
ENSG00000156697,99.5118105289306,0.0600337413849188,0.176096048989687,0.340914754926925,0.733167756691317,0.832599355103763
ENSG00000156709,73.1976981651867,0.250774668611396,0.203715902308035,1.23100192852006,0.218322142996992,0.366994897223221
ENSG00000156711,45.3135412361193,-1.04904948575882,0.249714197049639,-4.20100057647217,2.6573791457413e-05,0.000192530233225144
ENSG00000156735,43.6344715646382,0.196213764808283,0.252050924569092,0.778468736600476,0.436292730334083,0.59704062830371
ENSG00000156738,0,NA,NA,NA,NA,NA
ENSG00000156755,0,NA,NA,NA,NA,NA
ENSG00000156787,11.6561892424613,-0.586413716623323,0.497037923087969,-1.17981684974878,0.238073066442497,0.390825154007054
ENSG00000156795,7.52865989721139,0.19393485146786,0.618392982172431,0.313611016067099,0.753816491753711,0.846113838639754
ENSG00000156802,131.776953267294,-1.15685231279124,0.154826004225792,-7.47195097216443,7.90144498127624e-14,2.622855495127e-12
ENSG00000156804,29.6990536138146,3.54330071643392,0.480511889496599,7.37401257676684,1.65567559446511e-13,5.20485476073587e-12
ENSG00000156831,7.65819033709595,0.417955480327242,0.622814745757712,0.671075120128635,0.502172675680051,0.65511149654832
ENSG00000156853,8.64109393028727,-2.12225405485482,0.671237236981479,-3.1617048905071,0.0015684843173914,0.00676742375732875
ENSG00000156858,34.9985564543176,0.229160238073358,0.279605455911429,0.819584286459524,0.412453134509552,0.575656215885947
ENSG00000156860,75.9474455105453,-0.316261862665112,0.192877986443283,-1.63969910976912,0.101067744141615,0.205627750935594
ENSG00000156869,0.263325156931063,1.29364439789882,4.04316734427925,0.319958163425816,0.749000045443096,NA
ENSG00000156873,19.0673096213873,0.900941823500152,0.396051892958072,2.27480751769953,0.0229174790683928,0.0637513225378352
ENSG00000156875,23.2189530404609,-0.911849084289068,0.346081597912122,-2.63478061182729,0.00841916803673929,0.0280601112599141
ENSG00000156876,8.42104396074418,-2.01267476836417,0.638889031136529,-3.15027284907958,0.00163118045908786,0.00700534172270496
ENSG00000156885,0,NA,NA,NA,NA,NA
ENSG00000156886,0,NA,NA,NA,NA,NA
ENSG00000156920,0,NA,NA,NA,NA,NA
ENSG00000156925,0,NA,NA,NA,NA,NA
ENSG00000156928,26.527246221073,-0.0319851844735232,0.323627559767864,-0.0988333147413834,0.921270616640297,0.953626381203146
ENSG00000156931,71.6781201014096,0.696783431722305,0.20106822729598,3.46540794183565,0.000529427744578291,0.00265303913341867
ENSG00000156958,12.1057696931779,0.315352666283037,0.483863521104104,0.651738873729206,0.514569640402913,0.665961765662181
ENSG00000156959,0,NA,NA,NA,NA,NA
ENSG00000156966,7.18659572916172,2.07174545663972,0.736809992364632,2.81177709057786,0.00492686341371384,0.0179178429736975
ENSG00000156968,0,NA,NA,NA,NA,NA
ENSG00000156970,54.1154879671688,-1.15514432449898,0.230700782160202,-5.00711056842812,5.5253190480925e-07,5.9693665894887e-06
ENSG00000156973,29.8270424114262,0.574071189284704,0.308160617063866,1.86289602725493,0.0624768958721742,0.140929185307285
ENSG00000156976,179.402656843889,0.176833739541643,0.138681052377138,1.27511103002557,0.202269945861598,0.346876738684233
ENSG00000156983,39.0474151760368,-0.558348697496399,0.281979272539575,-1.98010546118434,0.0476916796388303,0.114358297104228
ENSG00000156990,34.9316494905932,1.08048301437693,0.307868706303749,3.50955778308597,0.000448852518694282,0.00229736932472775
ENSG00000157005,0,NA,NA,NA,NA,NA
ENSG00000157014,38.617054342986,-0.18341107942236,0.26683631202431,-0.687354273602952,0.491859505275893,0.645516658348107
ENSG00000157017,0,NA,NA,NA,NA,NA
ENSG00000157020,73.5814794632595,-0.14055171634947,0.200197439695572,-0.702065503750691,0.482638314091537,0.637190791395162
ENSG00000157021,2.67932733951857,0.431759395047549,1.14033571423222,0.378624811675086,0.704966494563461,0.811804540935306
ENSG00000157036,6.12470315653007,-0.554044566529142,0.69587923633877,-0.79617918971708,0.425927891416231,0.587638945228962
ENSG00000157045,21.1456720754441,0.0225465740659285,0.388646639499611,0.0580130426316245,0.953738239506892,0.971909797089273
ENSG00000157060,0,NA,NA,NA,NA,NA
ENSG00000157064,40.9270170509526,-0.985705016551969,0.270642913465731,-3.64208692527536,0.000270436716391142,0.0014850999251709
ENSG00000157077,26.9701807958774,-0.635507666376419,0.319462423051972,-1.98930334373953,0.0466677308386827,0.112320485025851
ENSG00000157087,0.135554078429087,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000157093,0,NA,NA,NA,NA,NA
ENSG00000157103,0,NA,NA,NA,NA,NA
ENSG00000157106,251.2572834903,0.475367507396131,0.118041900681698,4.02710821031227,5.64670491482161e-05,0.000375048377466979
ENSG00000157107,6.10702709553389,-0.438648304956455,0.682935862810447,-0.642297950427307,0.520679744793704,0.671812700282519
ENSG00000157110,11.8040726267815,-1.46381915364158,0.519928349164799,-2.81542477149596,0.00487128003225545,0.0177679579937577
ENSG00000157111,1.03746184844843,1.96478506755485,2.12302092743448,0.925466650924237,0.354723223058215,NA
ENSG00000157119,0,NA,NA,NA,NA,NA
ENSG00000157131,0,NA,NA,NA,NA,NA
ENSG00000157150,3.85652627541793,3.13184899498583,1.2434165514027,2.51874481761787,0.0117773977071583,0.0370632083093988
ENSG00000157152,0.77275265503,-3.34789651185137,2.61404856270373,-1.28073233206831,0.200287699184745,NA
ENSG00000157168,0,NA,NA,NA,NA,NA
ENSG00000157181,15.3487886157822,-0.559682535951294,0.437627255587109,-1.27890237366601,0.200931436677213,0.34539164242545
ENSG00000157184,31.2383855620292,-0.0312385707967277,0.303553172065735,-0.102909716225805,0.918034626213563,0.952208203540353
ENSG00000157191,32.1596612459687,0.250011254363959,0.299896176061516,0.833659360540415,0.404472965016737,0.567631689673541
ENSG00000157193,56.4304593277399,-1.36559257457298,0.24099984242505,-5.66636293547649,1.45860406128889e-08,2.13650217782869e-07
ENSG00000157211,0,NA,NA,NA,NA,NA
ENSG00000157212,38.033990655731,-0.985201828205893,0.276705706457814,-3.56046805401209,0.000370194348391793,0.00194854336340455
ENSG00000157214,21.2655682696025,0.436971569220276,0.365784404251896,1.19461509058587,0.232237450529977,0.383435995433826
ENSG00000157216,49.0702871299891,1.3740351525166,0.273374926095903,5.02619304608271,5.00312264285604e-07,5.4345778751609e-06
ENSG00000157219,0,NA,NA,NA,NA,NA
ENSG00000157224,55.2894930189015,-0.136050655107868,0.223845397512344,-0.607788485355682,0.543327767187761,0.68905106064376
ENSG00000157227,33.7345155235175,-1.44823954471242,0.316802904092629,-4.57142130328761,4.84427217555545e-06,4.26077715120876e-05
ENSG00000157240,16.5720153634093,-0.0053956788072531,0.410292779252639,-0.013150801281664,0.989507481131665,0.993659448093641
ENSG00000157259,43.5280711265038,-0.581212347296595,0.250398781847402,-2.32114686424791,0.020278918818187,0.057610300100375
ENSG00000157303,12.0765694069472,6.80484756989482,1.23697113648119,5.50121774809761,3.77177043248856e-08,5.07854171300048e-07
ENSG00000157306,0.715725645105559,1.33349016512509,2.76039218859683,0.483079966185144,0.629038958234508,NA
ENSG00000157315,0,NA,NA,NA,NA,NA
ENSG00000157322,0,NA,NA,NA,NA,NA
ENSG00000157326,4.74421032927967,-0.716168024952366,0.779015974310239,-0.919323927325726,0.357926166154538,0.522727209980417
ENSG00000157330,0,NA,NA,NA,NA,NA
ENSG00000157335,0,NA,NA,NA,NA,NA
ENSG00000157343,0.278888386225804,1.36455079560897,4.03673390694822,0.338033377245956,0.73533803532458,NA
ENSG00000157349,30.363654212347,-0.671858627796822,0.30173890989435,-2.22662244001632,0.0259725179301131,0.0705824580672194
ENSG00000157350,33.8510645242246,1.06714429611673,0.299392702074219,3.56436308808953,0.000364740773187518,0.00192393302259381
ENSG00000157353,8.4675703914297,1.06639884532478,0.602884909572859,1.76882656771144,0.0769228216505934,0.165970747077433
ENSG00000157368,0.623019383793543,0.952950972587582,3.03219491562014,0.314277610478971,0.753310201617058,NA
ENSG00000157379,11.6373073928628,-0.296699332545067,0.535287835980583,-0.554279982846144,0.579387247353229,0.717495125300351
ENSG00000157388,2.95061681256264,2.74921469001552,1.34310811861876,2.04690497503864,0.0406674155317671,0.100906874859592
ENSG00000157399,0,NA,NA,NA,NA,NA
ENSG00000157404,0.135554078429087,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000157423,0.511084314007905,2.24950100992741,3.97768729508015,0.565529877803551,0.57171340803483,NA
ENSG00000157426,8.34604785974129,-0.442422904402476,0.595231387334839,-0.743278855611821,0.457312870288302,0.615642203714192
ENSG00000157429,1.2435153450337,0.176750853560495,1.77658243470326,0.0994892497572269,0.920749823003609,0.953626381203146
ENSG00000157445,0.956383228390161,1.79597826862568,2.38597135205596,0.752724154495025,0.451615691919827,NA
ENSG00000157450,34.2480222433514,-0.303883855911872,0.292109335395778,-1.0403086073923,0.298196546524598,0.456854967199999
ENSG00000157456,92.8248017957015,-1.41745791482985,0.191894017668093,-7.38667068444803,1.50550852973688e-13,4.78345515294129e-12
ENSG00000157470,1.37887870183428,3.67230723595844,1.91839333931352,1.91426187774012,0.0555867028744384,0.12869332146215
ENSG00000157483,48.0544688423625,2.14727584825202,0.290512371208682,7.39134047654575,1.45355880737024e-13,4.62830591926171e-12
ENSG00000157500,99.9466763666683,-0.159187968844921,0.172532444462885,-0.922655268349629,0.35618688379637,0.521007588896937
ENSG00000157502,0.127771078501976,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000157510,14.5275938642809,0.395515022736707,0.4605687933886,0.858753411899088,0.390476575654714,0.55428024773411
ENSG00000157514,13.1550137369616,1.94510132574694,0.541100011949343,3.59471684123533,0.000324744576910279,0.00174496887732229
ENSG00000157538,52.8647082564497,-0.0973740395527478,0.241913232940273,-0.402516383123154,0.687304033671096,0.798357386222931
ENSG00000157540,89.5278246376447,-1.30442930615388,0.195144703220805,-6.68442076379559,2.31839799664268e-11,5.31526827609912e-10
ENSG00000157542,0,NA,NA,NA,NA,NA
ENSG00000157551,0,NA,NA,NA,NA,NA
ENSG00000157554,0.127771078501976,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000157557,64.4552543747431,-0.358576779273924,0.206266124537509,-1.73841817253282,0.0821371569101351,0.174756400090706
ENSG00000157570,0,NA,NA,NA,NA,NA
ENSG00000157578,2.58259402692986,1.75899750954895,1.30256687992261,1.35040859449263,0.176884955530758,0.313987195856607
ENSG00000157593,49.1768216220911,-0.71046871472441,0.239411217960499,-2.96756651913291,0.00300167324529451,0.0118328447432731
ENSG00000157600,33.3525429160711,0.84436292349837,0.301222235006724,2.80312282882942,0.00506103904877456,0.0183215884454579
ENSG00000157601,21.5382860438005,-0.00297773878038418,0.378576914793991,-0.00786561109254263,0.993724215059588,0.996275669125282
ENSG00000157613,39.3119963530328,5.29316853390803,0.67678752900978,7.82101960662981,5.23971820676911e-15,1.98334027428673e-13
ENSG00000157617,38.3736804807756,0.212781174386803,0.27351647357439,0.777946467377703,0.436600572842025,0.597243703978118
ENSG00000157625,76.745508962135,0.066847383193211,0.216185219461139,0.309213476110134,0.757159143440171,0.848095974210407
ENSG00000157637,112.018232788006,1.0127014207285,0.168156193768029,6.02238548599361,1.71864963011957e-09,2.94472554407784e-08
ENSG00000157653,5.92622458158161,1.0519709976068,0.737954696277583,1.4255224648792,0.154006231029883,0.283727893720066
ENSG00000157654,12.3056546453134,-0.678601739606563,0.551867800655869,-1.22964546726603,0.218829895969359,0.367445191794326
ENSG00000157657,34.9166900942385,-1.99093618862334,0.306801180087954,-6.48933680128797,8.6215039178119e-11,1.80177288919004e-09
ENSG00000157680,0,NA,NA,NA,NA,NA
ENSG00000157693,12.6663847974513,-1.50943121572438,0.497544047371537,-3.03376399275303,0.00241523292892993,0.00979159185777658
ENSG00000157703,0,NA,NA,NA,NA,NA
ENSG00000157734,4.08235136876053,2.58237000529182,1.10556078745379,2.33580101121283,0.0195016149010749,0.0557758214923186
ENSG00000157741,74.9867791601449,-0.574904518251344,0.195031555708724,-2.94775128138727,0.00320094486445517,0.0125021373779378
ENSG00000157764,40.8688867105719,-0.412815050171406,0.266311500761233,-1.55012100112614,0.121112476279038,0.236052400240164
ENSG00000157765,0,NA,NA,NA,NA,NA
ENSG00000157766,0.127771078501976,0.454663082568031,4.0804728567969,0.111424116401287,0.91128003701051,NA
ENSG00000157778,32.6104528162864,-0.655138351748748,0.587180956181465,-1.11573501294937,0.264535578621931,0.420672414399079
ENSG00000157782,2.28970885784675,1.47565678535844,1.41343008935363,1.04402530869657,0.296473680424268,0.454825937772466
ENSG00000157796,20.462308659559,1.20510132937478,0.412867117566037,2.91886003535273,0.00351313923414768,0.0135081523597521
ENSG00000157800,19.2250077252581,0.811121220458929,0.390785350702963,2.07561828763501,0.0379292686925963,0.0953727315473215
ENSG00000157823,75.7975003756563,-0.0710151082046361,0.204641030866568,-0.347022822861657,0.728574172805381,0.829499854361154
ENSG00000157827,23.1158179267165,1.25297848297477,0.370952307814408,3.3777347022239,0.000730855542388709,0.00349144705021367
ENSG00000157833,3.63844620620774,1.07957674556819,0.974672266158472,1.10763051648446,0.26802141857563,0.424007930705847
ENSG00000157837,36.1726428838937,-0.402040511241142,0.279390363752418,-1.43899204625901,0.150152776278404,0.27835668346064
ENSG00000157851,56.4387662494204,0.905020499871497,0.232405286570754,3.89414764709309,9.85446168555964e-05,0.000608998344399558
ENSG00000157856,0.557776772451608,2.3653972426729,3.46509755188341,0.682635108321039,0.494837443614489,NA
ENSG00000157869,7.13900672682568,-0.704196847379987,0.635140627191841,-1.10872587460428,0.267548456200067,0.423725476902188
ENSG00000157870,35.5799487922697,0.385349827885054,0.287319242519527,1.34119046293554,0.179858622019956,0.318086082661753
ENSG00000157873,2.29121802768903,-0.492530872775987,1.1774665458092,-0.418297126596919,0.675729890237578,0.789478405557282
